马尔代夫莉莉岛蜜月之行,http://travel.qunar.com/youji/6225644,2014-09-16 出发,共8天,行前准备,浦东国际机场,上海,杜莎夫人蜡像馆,东方明珠广播电视塔,出发,莉莉岛,珊瑚花园浮潜,入住豪华水屋,蜜月晚餐,喂鱼表演,一天结束,水屋浮潜,日落游船,烛光晚宴,看表演,观日出,海滩拍照,回程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21岁小女子独自游上海三天两晚的流浪记,http://travel.qunar.com/youji/4432824,2014-09-14 出发,共3天,行前准备,上海，东方明珠，外滩,1933老场坊，,徐家汇天主教堂,宋庆龄故居,泰晤士小镇,杜莎夫人蜡像馆,上海博物馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中秋假期独行四天三夜火车飞机难忘上海之旅,http://travel.qunar.com/youji/5709863,2014-09-05 出发,共4天,行前准备,宜家家居,上海站,7天酒店上海西藏北路地铁站店,麦当劳,南京路步行街,外滩,外白渡桥,陆家嘴,上海环球金融中心,7天酒店上海虹桥店,小吃店,M50创意园(莫干山路店),中华艺术宫,上海虹桥站,广州白云国际机场,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海东方体育中心“月亮湾”观赛随拍,http://travel.qunar.com/youji/5579378,2014-09-02 出发,共1天,东方体育中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
闲步上海,http://travel.qunar.com/youji/5545231,2014-08-27 出发,共6天,浦江玫瑰园,爱情岛,豫园,前往同济大学,同济大学,前往崇明岛,崇明东滩湿地公园,东平国家森林公园,莘庄公园,浦东车展,CHINAJOY,新国际博览中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杭州-上海-无锡-南京之轻吐槽,http://travel.qunar.com/youji/4548064,2014-08-19 出发,共11天,西塘,西塘汽车站,杭州河坊街、南宋御街,西湖,苏堤春晓,雷峰塔,龙井问茶,灵隐寺,田子坊,琉璃博物馆,东方明珠广播电视塔,豫园,外滩,同济大学本部学苑饮食广场,淮海路商业街,甜爱路,灵山胜境风景区,崇安寺,南京总统府旧址,夫子庙,第10天,侵华日军南京大屠杀遇难同胞纪念馆,第11天,郑州火车站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
平凡不平庸，活在上海,http://travel.qunar.com/youji/6509079,2014-08-17 出发,共4天,行程安排,整日行程,上海展览中心,DEMO CAFE,整日行程,田子坊,思南路,思南公馆,古董花园,淮海中路,衡山路,整日行程,鲁迅公园,甜爱路,多伦路文化名人街,四川北路,上海邮政博物馆,燕云楼(云南路店),复兴中路,上海新天地,Fountain Bistro & Wine Bar,上海新天地,Mix Drink(鸡尾酒吧),整日行程,Mr Nice好好先生西餐厅(静安寺店),华山路漫步,武康路,宋庆龄故居,上海图书馆,上海交响乐团音乐厅,武康路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三天搜遍上海豪车,http://travel.qunar.com/youji/4235341,2014-08-17 出发,共3天,上海汽车博物馆,上海国际赛车场,上海伦蒂诺中锦国际酒店公寓,2014上海浦东国际车展,上海浦西开元大酒店,七浦路，外滩,上海科技馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海两日半游,http://travel.qunar.com/youji/4143853,2014-08-07 出发,共3天,青岛流亭国际机场,虹桥机场,如家快捷酒店上海南京路步行街黄河路店,杜莎夫人蜡像馆,上海城隍庙,金茂大厦,小杨生煎(黃河路店),上海人民广场,黄浦江观光区,东方明珠广播电视塔,百年沧桑历史蜡像馆,上海城隍庙,南京路步行街,田子坊,徐家汇天主教堂,虹桥机场,青岛流亭国际机场,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
偏见先生，你不是我留恋的风景,http://travel.qunar.com/youji/4917192,2014-08-04 出发,共2天,外滩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行走在上海的自然与人文间,http://travel.qunar.com/youji/6018535,2014-07-31 出发,共6天,器材,小贴士,新国际博览中心,叠·UP美术馆,淞沪铁路旧址,新国际博览中心,滨江森林公园,小吃,滨江森林公园,上海动物园,康定路600弄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遇见蓝色美人蕉—休闲马代之旅,http://travel.qunar.com/youji/6344440,2014-07-26 出发,共5天,浦东国际机场,美人蕉岛,苏哈姬莉岛度假村(Thulhagiri Island Resort),晚餐随拍,迷人星空,苏哈姬莉岛度假村(Thulhagiri Island Resort),美味晚餐,苏哈姬莉岛度假村(Thulhagiri Island Resort),海钓记,美味晚餐,日出,浮潜,溜达,晚餐,日出,离开马代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魔都的繁华——上海,http://travel.qunar.com/youji/4545559,2014-07-24 出发,共5天,行前准备,南京路步行街,外滩,上海城隍庙,上海人民广场,PuluPulu主题游戏馆,徐家汇天主教堂,锦江乐园,田子坊,新天地,外滩,七宝古镇老街,陆家嘴中心绿地,东方明珠广播电视塔,世博公园,静安寺,西湖,武林广场,南宋御街,甜爱路,鲁迅故居,多伦路文化名人街,1933老场坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海~7年后的重游,http://travel.qunar.com/youji/4044239,2014-07-22 出发,共3天,行前准备,AF,小杨生煎,檬舒舒(久光百货店),宜家家居(漕溪路店),签语饼Fortune  cookie,街道~,一个小店,甜爱路,上海科技馆,金茂大厦,国金中心商场,港丽餐厅,外白渡桥,来福士广场,莉莲蛋挞,田子坊,气味图书馆(田子坊店),思南路,巴黎春天百货,虹桥机场,虹桥机场,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海滩的浮华旧梦,http://travel.qunar.com/youji/4923741,2014-07-22 出发,共4天,上海-人民广场-东方明珠-外滩,南京路步行街—城隍庙,五角场—K11—外滩,田子坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
领略不同时节的海派风情,http://travel.qunar.com/youji/6336304,2014-07-21 出发,共1天,其它,世博公园,复旦大学,上海新天地,和平饭店爵士吧,陆家嘴,外滩,田子坊,思南路,南京路步行街,甜爱路,多伦路文化名人街,静安寺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海二日休闲游,http://travel.qunar.com/youji/5319510,2014-07-19 出发,共2天,新场古镇、环球金融中心,田子坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海。热爆于是热带风暴,http://travel.qunar.com/youji/4004314,2014-07-19 出发,共1天,行前准备,热带风暴水上乐园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海。 热爆于是#热带风暴#,http://travel.qunar.com/youji/4002930,2014-07-13 出发,共1天,行前准备,热带风暴水上乐园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海—奢望的那一地繁华,http://travel.qunar.com/youji/3994131,2014-07-12 出发,共5天,一天的奔波。。,沿途美景,上海科技馆,观光隧道和信不信由你展,外滩,上海野生动物园,上海环球金融中心,外滩,城隍面-南京路-新天地,回程，,南京大屠杀纪念馆,无语的回程。。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014上海国际睡莲展,http://travel.qunar.com/youji/5579325,2014-07-12 出发,共1天,古猗园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海古漪园,http://travel.qunar.com/youji/3949425,2014-07-12 出发,共1天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
崇明岛露营1. 初到东平国家森林公园,http://travel.qunar.com/youji/3863308,2014-06-28 出发,共1天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神奇上海，繁华中穿行,http://travel.qunar.com/youji/5911852,2014-06-15 出发,共3天,小贴士,同济大学,上海博物馆,上海人民广场,南京路步行街,外滩,徐家汇天主教堂,徐光启墓,土山湾博物馆,钱学森图书馆,七宝古镇老街,世博公园,黄浦江观光区,城隍庙沿街,外滩,复旦大学,世纪公园,凯迪拉克车展,上海新天地,上海老街,再见魔都,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海细微处，别样韵味,http://travel.qunar.com/youji/5675008,2014-06-07 出发,共4天,1933老场坊,上海新天地,上海思南公馆酒店,老码头,陆家嘴,上海世博纪念展,陆家嘴,上海城隍庙,上海人民广场,徐家汇天主教堂,陆家嘴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海杜莎夫人蜡像馆一日游,http://travel.qunar.com/youji/4050045,2014-06-01 出发,共1天,行前准备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海，为你倾心,http://travel.qunar.com/youji/3811313,2014-05-31 出发,共4天,田子坊，外滩，外白渡桥,世纪公园,多伦路文化名人街,虹泉路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海之行,http://travel.qunar.com/youji/3723158,2014-05-31 出发,共3天,南昌昌北机场,南京路步行街,星程酒店上海虹桥枢纽店,豫园,上海城隍庙,上海博物馆,上海城市规划展示馆,上海人民广场,南京路步行街,外滩,杜莎夫人蜡像馆,上海南站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
华东之行，不一样的感触,http://travel.qunar.com/youji/5816033,2014-05-17 出发,共7天,行前准备,浦东国际机场,豫园商城,南京路步行街,外滩,外滩观光隧道,陆家嘴,上海科技馆,上海环球金融中心,上海新天地,拙政园,乌镇,普陀山,普陀山,西湖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海辰山植物园采风游,http://travel.qunar.com/youji/4056959,2014-05-03 出发,共1天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海魔都三日休闲游怎么玩？,http://travel.qunar.com/youji/4967635,2014-05-01 出发,共3天,南京路步行街,淮海路商业街,豫园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海、湖州3日游,http://travel.qunar.com/youji/3261602,2014-05-01 出发,共3天,北京-上海(G1),杜莎夫人蜡像馆,上海-湖州南浔,南浔,湖州南浔-上海,静安寺,静安公园游记,石库门,新天地石库门游记,中共一大会址纪念馆,豫园,豫园随记,上海老饭店,外滩,上海-北京(G2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
世博源,http://travel.qunar.com/youji/5579260,2014-04-30 出发,共1天,世博中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
梦里水乡，岁月静好——乌镇,http://travel.qunar.com/youji/6482799,2014-04-30 出发,共3天,启程~路上,乌镇黄金水岸大酒店,悅江南酒家,乌镇东栅,乌镇大剧院,乌镇西栅,临水人家,乌镇,乌镇~上海自驾途中,桔子水晶酒店上海公平路北外滩店,逛街,上海小南国(新天地店),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
古典记忆中的上海滩——上海市区一日游小记,http://travel.qunar.com/youji/5908109,2014-04-28 出发,共1天,鲁迅故居,鲁迅墓,上海鲁迅纪念馆,鲁迅公园,虹口足球场,多伦路文化名人街,景云里,上海影视乐园,马勒别墅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海7日游,http://travel.qunar.com/youji/3086651,2014-04-25 出发,共8天,行前准备,沈阳-上海(9C8916),维也纳酒店上海浦东机场华夏路店,东方明珠广播电视塔,黄浦江观光区,豫园,上海城隍庙,上海老街,上海春申江宾馆,外滩,上海春申江宾馆,福州路文化街,上海博物馆,上海春申江宾馆,上海春申江宾馆,上海国际饭店,西塘两日游,西塘归来,前景小筑酒店, 前景小筑酒店 ,七浦路市场,上海自然博物馆（静安新馆）,玉佛寺,M50创意园(莫干山路店),金银岛,格林豪泰酒店上海长途客运总站店,格林豪泰酒店上海长途客运总站店,上海-苏州(G7002),拙政园,狮子林,苏州博物馆,平江路,彼岸茶馆,猫的天空之城概念书店(平江路店),苏州-上海虹桥(D3001),虹桥火车站,上海维也纳酒店南站光大店,上海维也纳酒店南站光大店,浦东机场,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉定紫藤园及嘉定古城墙一日游,http://travel.qunar.com/youji/5579112,2014-04-24 出发,共1天,嘉定紫藤园,南水关公园,南城墙公园,银杏园,护国教寺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
